,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,main_deflector_parameters_center_x,main_deflector_parameters_center_y,main_deflector_parameters_dec_0,main_deflector_parameters_e1,main_deflector_parameters_e2,main_deflector_parameters_gamma,main_deflector_parameters_gamma1,main_deflector_parameters_gamma2,main_deflector_parameters_ra_0,main_deflector_parameters_theta_E,main_deflector_parameters_z_lens,source_parameters_R_sersic,source_parameters_center_x,source_parameters_center_y,source_parameters_e1,source_parameters_e2,source_parameters_mag_app,source_parameters_n_sersic,source_parameters_output_ab_zeropoint,source_parameters_z_source,lens_light_parameters_R_sersic,lens_light_parameters_center_x,lens_light_parameters_center_y,lens_light_parameters_e1,lens_light_parameters_e2,lens_light_parameters_mag_app,lens_light_parameters_n_sersic,lens_light_parameters_output_ab_zeropoint,lens_light_parameters_z_source,point_source_parameters_compute_time_delays,point_source_parameters_mag_app,point_source_parameters_output_ab_zeropoint,point_source_parameters_x_point_source,point_source_parameters_y_point_source,point_source_parameters_z_point_source,lens_equation_solver_parameters_min_distance,lens_equation_solver_parameters_num_iter_max,lens_equation_solver_parameters_precision_limit,lens_equation_solver_parameters_search_window,lens_equation_solver_parameters_x_center,lens_equation_solver_parameters_y_center,cosmology_parameters_cosmology_name,psf_parameters_point_source_supersampling_factor,psf_parameters_psf_type,detector_parameters_background_noise,detector_parameters_ccd_gain,detector_parameters_exposure_time,detector_parameters_magnitude_zero_point,detector_parameters_num_exposures,detector_parameters_pixel_scale,detector_parameters_read_noise,detector_parameters_sky_brightness,drizzle_parameters_output_pixel_scale,drizzle_parameters_psf_supersample_factor,drizzle_parameters_supersample_pixel_scale,drizzle_parameters_wcs_distortion,point_source_parameters_num_images,point_source_parameters_lens_ps_offset,point_source_parameters_x_image_0,point_source_parameters_y_image_0,point_source_parameters_magnification_0,point_source_parameters_mag_pert_0,point_source_parameters_x_image_1,point_source_parameters_y_image_1,point_source_parameters_magnification_1,point_source_parameters_mag_pert_1,point_source_parameters_x_image_2,point_source_parameters_y_image_2,point_source_parameters_magnification_2,point_source_parameters_mag_pert_2,point_source_parameters_x_image_3,point_source_parameters_y_image_3,point_source_parameters_magnification_3,point_source_parameters_mag_pert_3,seed,sigma_v_4MOST_kmpersec,catalog_idx,fpd01,fpd02,fpd03,Ddt_Mpc,td01,td02,td03,sigma_v_MUSE_bin0_kmpersec,sigma_v_MUSE_bin1_kmpersec,sigma_v_MUSE_bin2_kmpersec,sigma_v_NIRSPEC_bin0_kmpersec,sigma_v_NIRSPEC_bin1_kmpersec,sigma_v_NIRSPEC_bin2_kmpersec,sigma_v_NIRSPEC_bin3_kmpersec,sigma_v_NIRSPEC_bin4_kmpersec,sigma_v_NIRSPEC_bin5_kmpersec,sigma_v_NIRSPEC_bin6_kmpersec,sigma_v_NIRSPEC_bin7_kmpersec,sigma_v_NIRSPEC_bin8_kmpersec,sigma_v_NIRSPEC_bin9_kmpersec,lambda_int,beta_ani
764,764,764,764,-0.0018782535071602,-0.0177245477606115,0.0,0.0348792071903697,0.2256185151731222,2.2648721274831094,-0.0007312490157151,0.0294992280170365,0.0,1.0381283168613546,0.142,0.8621255736494683,-0.2858983,-0.2997848,-0.0061986893,-0.003311776,22.25529,3.9995161322615664,25.1152,1.0296348,2.378071,-0.0018782535071602,-0.0177245477606115,0.0347434097380313,0.2247401001508526,16.9686565,4.0005259328754,25.1152,0.142,0,23.15,25.1152,-0.2858983,-0.2997848,1.03,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.4002816167439398,-0.8575777307481074,-1.0640353628731525,5.35783828397245,1.0089679274286218,0.5149745096930233,0.458964721967299,-0.1929618667220076,0.2636705086564869,,,,,,,,,"(1671518848, 1086)",238.3071872251728,1086,-0.8177348792947723,,,712.3676184767037,-16.762240912868354,,,248.33942260891752,203.25766270273968,176.5173178755186,283.28459034543573,232.8033696754197,208.44755627100344,196.82946208211388,187.5321477625687,178.4141183500193,171.52750367057774,166.90879560977052,163.93379526272548,161.9056668705817,1.0275499470706142,0.0596473840696799
765,765,765,765,0.0936685220726637,0.0052277732525454,0.0,-0.0615514930058966,-0.4956997146295945,1.943108517133508,-0.0458012684829727,0.0016511207075932,0.0,0.5797872986935627,0.474,0.5116875475615338,-0.0666483,-0.2065186,-0.102066696,-0.019209934,25.141926,4.003588599555209,25.1152,2.513483,0.716906,0.0936685220726637,0.0052277732525454,-0.0632647893250121,-0.5094976008381412,20.5754795,3.9994789190079607,25.1152,0.474,0,23.89,25.1152,-0.0666483,-0.2065186,2.57,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.265589928320116,-0.4951332428886816,-0.7082029643735804,0.900468021038827,0.5462101897332781,0.0529908845754434,0.3182758945759579,-2.1319468417034955,1.133252365948218,,,,,,,,,"(1671518848, 1087)",151.06849136035842,1087,-0.3518620832039894,,,2607.3659418394554,-27.096916320474797,,,152.1908966854067,144.2060548487209,135.8858883593328,156.51333117209367,148.72821525722208,144.268270537582,144.27825985948792,139.88036489018597,134.84456148348278,132.83427371686568,134.04313063771008,137.28506306753857,140.38092982132963,1.0547097662160805,-0.0253243681717199
766,766,766,766,0.0259183256352702,0.0594506353506047,0.0,-0.0974368482897573,-0.3426043150053013,1.90599135565646,0.0207409026474791,-0.0295503311457027,0.0,0.6218352025623717,0.976,0.3172028723812409,0.142813,-0.2814925,-0.19266483,0.12825325,23.38666,3.998094233306554,25.1152,2.1312776,0.55611575,0.0259183256352702,0.0594506353506047,-0.0922367144223851,-0.3243197713974371,21.7258492,3.997679263488208,25.1152,0.976,0,19.27,25.1152,0.142813,-0.2814925,2.03,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.3604255629634737,-0.0265051016559887,-0.8668314179669234,3.5071168001337485,1.0981258746933478,0.0004039267581549,0.1098844394784489,-0.1823341560879523,0.6098983357276855,,,,,,,,,"(1671518848, 1089)",183.7522391300381,1089,-0.39215034472029703,,,8214.980688074724,-79.11985321498291,,,184.84185595571017,173.76279984236535,167.30634810543057,189.95415577056357,179.39229233205327,176.9095452825567,171.0482154297858,164.20739463311003,163.92798426414166,168.66883639420877,173.46390191262498,174.13867992879037,170.6275039570285,0.8770288507696713,0.1564693053885781
767,767,767,767,0.1581027088173938,0.0657879183078132,0.0,0.1505483585766781,-0.0039596013798517,2.020130167685952,0.0670631493837703,-0.011097155276836,0.0,0.5128314470074161,1.154,0.2552628568549535,0.163648,0.02895044,0.013895269,0.034991696,25.941084,3.9999269784474376,25.1152,2.6229749,0.5188646,0.1581027088173938,0.0657879183078132,0.1470851855052876,-0.0038685157977717,22.4860516,3.998723499252121,25.1152,1.154,0,23.41,25.1152,0.163648,0.02895044,2.59,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.0372525175307454,0.3213685009982453,-0.4572439017107838,10.144572458256008,1.3746343114201949,-0.1677722603823626,0.4095679409489593,-12.50566448849347,0.6731760596753257,,,,,,,,,"(1671518848, 1090)",184.52092119769063,1090,-0.04706518185901515,,,9481.738889553933,-11.506082399677242,,,186.303587259849,166.02357294390512,154.7164964334487,196.08867803563723,175.80019257081148,168.92264734610904,159.40909294214745,152.17079865986636,152.2276342738113,156.15519309544038,158.17492716871186,155.6703507618869,150.35391341014991,0.9207194179603496,0.1035593462917594
768,768,768,768,0.0223175726028323,0.019932807684704,0.0,0.0849984648859004,0.1050368366247708,2.0391753923241955,-0.0224482359321874,-0.0038891372953973,0.0,1.2561599584803933,0.326,1.1641550165166232,0.3862381,0.2018124,0.03662385,-0.020153841,22.59816,3.998342630688649,25.1152,1.5511925,0.73140377,0.0223175726028323,0.019932807684704,0.0713241031356832,0.088138746723575,18.6141338,3.997965615907139,25.1152,0.326,0,21.37,25.1152,0.3862381,0.2018124,1.64,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.4068394478929138,1.2482520898103782,1.00985683649752,10.504120508310244,1.1363660036378225,-0.6996441617359593,-0.3194008394643253,-0.9346374038590748,0.8568687132773506,,,,,,,,,"(1671518848, 1093)",220.97842278042555,1093,-0.9652899533633661,,,1813.8898173631037,-45.22029815566116,,,223.69434773505657,201.37207592999889,182.98163717853495,236.31495281261425,213.44188018544048,201.47033621388937,198.497826136247,190.79061310308532,182.11514082919183,177.53070394072137,177.36539477347378,180.23301529569105,183.51275908631945,0.9222576955872404,0.0108710870223058
769,769,769,769,0.0203231426216907,0.0245977563892188,0.0,-0.0380983282550304,0.1040073177677613,1.9431760207534423,0.0116612802860845,-0.0157616055004011,0.0,1.266591319947167,0.38,0.7866553360559618,0.2216861,0.5818581,0.05187022,-0.05427565,24.003384,3.99992388551116,25.1152,2.7445629,0.6096356,0.0203231426216907,0.0245977563892188,-0.0403456871426218,0.110142541560135,19.0709152,3.999142517843586,25.1152,0.38,0,20.65,25.1152,0.2216861,0.5818581,2.75,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.5925252156367228,0.3485301477219652,1.802986536774215,2.798208081454318,0.5999874308840789,-0.203511449548304,-0.4866312774594143,-0.7544714872483457,0.9648249742423866,,,,,,,,,"(1671518848, 1094)",200.5454540219554,1094,-1.4162672652381194,,,1957.3009928072072,-77.19229949754296,,,201.7782006781476,190.67067165173643,181.2947170430744,207.0258608934559,196.51033334207708,192.9292073773879,189.77299415898077,181.72587060676057,177.84570309428543,179.78138538805837,184.9440713374097,189.0277987849396,189.15194730376643,0.994394468979592,-0.0507250370960886
770,770,770,770,-0.0181361743733841,0.0016801201501907,0.0,-0.0182425409633228,-0.0153904000310268,2.073966326329694,-0.0191473718555851,0.0480912756240302,0.0,1.5409181258726805,0.224,0.978052255312537,-0.6481619,0.01882621,0.032470886,-0.07312925,23.81566,3.999142146669323,25.1152,2.1401672,2.1137152,-0.0181361743733841,0.0016801201501907,-0.0146733513419907,-0.0123792374868762,17.5720387,4.000004356662237,25.1152,0.224,0,20.65,25.1152,-0.6481619,0.01882621,2.09,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.6302589970389011,-2.116937371909659,-0.3431093429392862,2.255226849027068,0.7199850648064523,0.923166497993264,-0.1119903115035704,-1.1571352441824223,0.9258147009907104,,,,,,,,,"(1671518848, 1095)",237.96256375310548,1095,-1.9409560844985316,,,1094.3372540677847,-51.95285727462293,,,243.8458124186293,218.6445466729676,201.716592094816,262.59139146948473,236.16460178348305,222.2915867693926,216.080133737368,208.7103409071592,202.03868369408212,198.20902518542457,196.55965183349656,195.85786245517505,194.94063643300055,0.8734340120531834,0.0468173242993604
771,771,771,771,-0.0580025234692098,-0.0552060002893288,0.0,0.0205557148269722,-0.1934630588472394,1.8381980250513528,-0.0223035745209548,-0.0576404561545128,0.0,1.2165357001056505,0.504,0.3980520515953138,0.1429567,-0.3977907,0.006077424,-0.0023042466,24.239866,3.999349138982265,25.1152,1.7696103,1.3840843,-0.0580025234692098,-0.0552060002893288,0.0200732854819507,-0.1889226058612375,19.5829639,3.9998284003734086,25.1152,0.504,0,23.49,25.1152,0.1429567,-0.3977907,1.74,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.3971761397329887,0.3907937542472172,-1.6889040045855015,4.98426248141543,1.038305667119876,-0.4678938930046281,0.4421783209583764,-1.3050543800026275,0.8966107357633221,,,,,,,,,"(1671518848, 1096)",226.7215818816844,1096,-0.9699819570695082,,,3137.300292955883,-95.62025956207178,,,226.9074963845663,225.49198862275776,226.5065489003585,227.58574504595492,226.59143199503808,227.34362048081732,223.92932946383863,223.7158774748634,226.7220400497729,228.62373108508575,227.30041533110884,223.75546415052503,220.00908693166951,1.1220642550952782,0.0226636270079178
772,772,772,772,-0.0304135220295168,-0.0353867165282544,0.0,-0.065033699425336,0.1119097403025894,2.0171934827920306,-0.0226614952532526,-0.0265200774408165,0.0,0.6300072472932579,0.766,0.9169222288507092,0.05495145,0.03122776,0.042234186,0.005554132,26.33284,4.000548768106621,25.1152,2.8853464,0.43731758,-0.0304135220295168,-0.0353867165282544,-0.066526234658168,0.1144780892013085,21.5383797,4.000789004304422,25.1152,0.766,0,23.67,25.1152,0.05495145,0.03122776,2.87,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.1082805011658772,0.6791815781840925,-0.0136674640345501,6.509936434798787,1.0144346470618455,-0.368391463561335,-0.3841728352667169,-1.9407192427525048,0.9758870444049552,,,,,,,,,"(1671518848, 1097)",175.50803390145018,1097,-0.13989631380985923,,,4737.845922772729,-19.3658263169409,,,176.82417091180326,162.14057723760632,153.94101342717357,183.89650310454297,169.28268469750142,162.47843766670815,155.79957683848545,153.9552666120362,155.28349885988578,154.71927802961974,150.51403662428865,144.50644036586746,138.7535045347086,1.0433652866896648,-0.1870438188997763
773,773,773,773,0.0794531377738572,0.0248645023348029,0.0,0.0614046463957245,-0.1247577381807118,1.7389119877542776,-0.0978869245803051,-0.0174803515505425,0.0,0.6804240619813976,0.486,0.275073364678598,0.02142236,0.2749185,-0.15503511,0.021898651,23.606201,4.000830465656935,25.1152,2.0449944,0.39759472,0.0794531377738572,0.0248645023348029,0.0605550894815821,-0.1230316668606175,20.3535347,3.9984742445341617,25.1152,0.486,0,23.15,25.1152,0.02142236,0.2749185,2.1,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.256699382386061,0.0514229870537213,1.1944569727083392,3.00834444923421,1.0339400018849216,0.2273514289713581,-0.2229602550889163,-1.9255353351969295,0.8968743392643876,,,,,,,,,"(1671518848, 1099)",132.82002815555444,1099,-0.41465612361084947,,,2840.7656088745052,-31.50432197524082,,,132.23163879441844,136.6399124231103,138.85036451787238,129.88231959241892,134.42035687843116,136.98177124805213,139.2057326812436,137.80763959170602,136.9533981478729,138.8114705317473,143.12358788961416,148.0762566472902,150.9620696089396,0.9550678096758078,0.0635740391119134
774,774,774,774,0.0577808769925807,0.0149508774388995,0.0,0.0590731816729354,-0.0812699080791399,2.052677088577683,-0.0319284601436437,-0.058945656785387,0.0,1.42362292088575,0.172,1.08464575907744,0.109906,0.8546333,0.012100526,-0.002796136,23.638947,3.9988737771382,25.1152,1.9111813,1.9333167,0.0577808769925807,0.0149508774388995,0.0626697605474059,-0.0862179001501596,17.070303,3.997813387594043,25.1152,0.172,0,22.49,25.1152,0.109906,0.8546333,1.89,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.8412987574022781,0.0201764621284577,2.3369430276533683,2.28564391605048,1.0693101719517502,0.0421004804064364,-0.6712598621295105,-0.915089399569082,0.9837559817267348,,,,,,,,,"(1671518848, 1101)",242.18061906524707,1101,-2.501051690338314,,,822.4939176125287,-61.05983680502443,,,247.72594918940908,223.6274108678474,207.7717520208041,265.2675687066954,240.0792127553469,227.67471774657864,221.13573690790787,213.1769089272611,207.40942730016448,204.87657713990916,204.10106241472803,203.38188260821508,201.6241438017949,1.0599559860819987,0.0590797838252259
775,775,775,775,-0.0342711778157463,0.0277515961637225,0.0,-0.0987367362825445,-0.0573955797262132,2.2745171391222088,-0.0208736962728053,-0.0528002946153776,0.0,0.477963117512786,1.266,0.4217191399253697,0.05845712,0.05602744,0.049749106,-0.05095248,24.12423,3.9991352365097774,25.1152,2.6685982,0.5823851,-0.0342711778157463,0.0277515961637225,-0.1037689222995822,-0.0603207851220197,22.756918,4.001035090733254,25.1152,1.266,0,23.79,25.1152,0.05845712,0.05602744,2.7,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.0969435947366265,0.5066225902632893,0.1004291288701253,1.8494443784686327,0.4619887426393932,-0.3803014856299926,-0.1619000916467969,-3.340250276624614,1.0507600124629064,,,,,,,,,"(1671518848, 1102)",214.84632269124887,1102,-0.09223594297735427,,,11117.170444032941,-26.57733125545635,,,218.39581433044663,173.62481809111958,145.2586817188608,241.10814065217167,193.00939835439016,174.20105858583608,162.20936108034127,149.68967554551702,142.55339854738966,141.0326959811839,142.02956287547906,141.80531190950526,138.87461702083394,0.9255597675755884,-0.1086492010734714
776,776,776,776,-0.0248475215664211,0.0135992994234067,0.0,-0.1000634575765443,0.04120645032279,1.8149203964906413,-0.0543992153301761,0.0311812835794748,0.0,0.5337875090182364,0.476,0.3300028588992586,0.03144147,-0.200876,0.076876044,0.08702941,23.286037,4.001391538837303,25.1152,1.5682845,0.46920744,-0.0248475215664211,0.0135992994234067,-0.0902186859339568,0.0371523420253711,20.4782028,3.999964583736688,25.1152,0.476,0,23.45,25.1152,0.03144147,-0.200876,1.52,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.2217388207651618,0.1652277369571408,-0.7701179309400951,3.302303174052864,0.7428028663758759,-0.0683133271652423,0.2346817594152811,-1.6973401092769715,1.161958359857137,,,,,,,,,"(1671518848, 1104)",131.95237890490898,1104,-0.23498305831087307,,,3032.156682602527,-18.428073496232305,,,131.85727335357856,131.890583796559,135.15250187822855,131.52083987826663,132.1663147792466,133.75638028651855,130.22399006884564,130.12625971241903,134.86897034522227,139.1399756421236,138.94116603252195,135.2164206651631,130.63853625300789,0.9235901656500872,-0.0143093385153835
777,777,777,777,-0.0180184728431961,-0.0450455347421811,0.0,-0.1508976021688549,0.0586932388273038,1.9064043533563737,0.0278621100177175,-0.0163265283876733,0.0,0.6065384032049316,0.868,0.966934188840064,0.06124144,-0.4115594,0.027584657,-0.0039048821,23.258524,4.00173714023309,25.1152,2.249292,0.6641718,-0.0180184728431961,-0.0450455347421811,-0.149084155740781,0.0579878794128821,21.6441936,4.000949223537639,25.1152,0.868,0,20.25,25.1152,0.06124144,-0.4115594,2.16,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.374986062687852,0.4477424231915982,-0.9074552040520036,2.877637782016879,0.931077795058495,-0.0307167409946813,0.0682155017117843,-0.3371796232914998,0.8822708079102428,,,,,,,,,"(1671518848, 1106)",183.77099983958084,1106,-0.4269899745444118,,,6428.958793359663,-80.54253601209201,,,184.725661889638,177.26335325008182,169.20100158297123,188.3415575976684,181.323994708635,178.23489785815005,177.90365799234607,171.54677986761578,166.69178384752587,166.6292958718492,170.4820982660812,175.49300291083213,178.3418861647285,1.0477424375679385,0.0101575380539837
778,778,778,778,-0.0276371038944211,-0.0649815577987855,0.0,-0.0005880296828102,0.280295920352976,2.0621381038557938,0.0039495581176325,-0.0111109494660466,0.0,0.565680207425462,1.12,1.5563006542682685,0.148966,-0.006595725,-0.0117113795,0.07137256,25.186926,3.999357437043311,25.1152,2.9897976,0.298007,-0.0276371038944211,-0.0649815577987855,-0.0005955334220267,0.2838727253192278,22.4213295,3.998909830060815,25.1152,1.12,0,21.83,25.1152,0.148966,-0.006595725,2.93,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.1860041982772201,0.6915825411971097,-0.2039234442936275,3.9461767525457505,1.4918172569615746,-0.3117395526221732,-0.2559895145747362,-0.3839098760481338,0.5032706620800846,,,,,,,,,"(1671518848, 1107)",165.7608731708766,1107,-0.22253916113917652,,,8244.622157771288,-38.19434942976148,,,165.94043972617294,146.96897278146602,132.48776347602978,174.3360113733741,154.24886444193393,140.3127087040795,139.30687665476444,142.42329004749988,136.2384369514905,127.3445837809352,119.94750045369489,114.71258867507883,111.87175569279674,0.7433775964843847,-0.0215094939511899
779,779,779,779,0.0160857748590057,-0.0342642165055113,0.0,0.2744123556030102,0.1393544245754971,2.047200198129296,0.0090017852578585,0.0309178296909048,0.0,0.4996142410863661,0.978,0.9272411162092226,-0.06803244,-0.2746733,-0.084224775,-0.04547529,23.381031,3.998805242070389,25.1152,2.5665636,0.36759248,0.0160857748590057,-0.0342642165055113,0.2929956631558236,0.1487915584284576,22.2090111,3.9977467236924,25.1152,0.978,0,20.59,25.1152,-0.06803244,-0.2746733,2.46,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.2547006114985315,-0.125403534098575,-0.7826460352253873,2.3027811654683887,1.18537766668441,0.1897425387282008,0.1593398829222511,-0.7072506380917122,0.732860092231399,,,,,,,,,"(1671518848, 1108)",178.90538064099957,1108,-0.2692850215168288,,,7229.823424969721,-56.65207638663316,,,179.89879314740926,160.45791998670566,142.56012854350703,187.98963595665583,168.31135001355128,160.63712457882144,156.65213879010196,146.17988493309497,138.64446430410388,137.7193511998067,143.29190736860818,152.06462823325035,158.30204719935784,1.0391147257602833,-0.078947874846022
780,780,780,780,0.0379717519945412,0.0137106339128516,0.0,0.0470423486921252,-0.1460956362951777,2.205365468434447,0.0336898214891744,-0.0299055455903275,0.0,0.8697086941032866,0.676,0.6492854686209378,-0.3801499,0.4332189,-0.010198921,-0.006347304,23.486032,3.9982969003060695,25.1152,1.6622677,0.48162097,0.0379717519945412,0.0137106339128516,0.044997148240185,-0.1397440218523511,20.519125,3.998122924569062,25.1152,0.676,0,22.89,25.1152,-0.3801499,0.4332189,1.64,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.5922946067474276,-0.9888365535598492,0.9553710497512778,1.6641438144673135,0.6838992843745675,0.3276635383952249,-0.2636454393137327,-0.3842512864646697,1.0637525242814565,,,,,,,,,"(1671518848, 1109)",273.8737712846402,1109,-1.0322388942294838,,,5112.698340646751,-158.90932960925963,,,277.14052864045306,228.12544263063648,199.75971906378945,300.7393911175456,249.19352521728808,229.33091117403455,210.94900021110047,199.62543355539984,198.13785174425396,199.78491166490056,197.3069153178967,190.0968359182936,181.43813766881848,1.0752428478322735,-0.1253866278442663
781,781,781,781,0.0059602799017442,0.0056972959005108,0.0,0.2407808124073539,0.0816416339846468,2.307864464378284,0.1797561287619673,0.097051913833582,0.0,0.6682051314956973,0.964,0.4918262419057877,-0.5417603,0.1316799,-0.0012582311,0.0004826781,23.918081,3.9991649544878456,25.1152,2.4502041,1.2031342,0.0059602799017442,0.0056972959005108,0.2425607147578198,0.082245146094986,21.8164959,4.001413260106217,25.1152,0.964,0,21.55,25.1152,-0.5417603,0.1316799,2.5,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.5620226420559865,-1.280076921778632,0.0491251200402169,0.9148029246489128,0.5568459717598148,0.2983769500373064,-0.0424227233286094,-0.3519556056607437,1.3541760101188682,,,,,,,,,"(1671518848, 1111)",248.9473068606083,1111,-0.8341055129858665,,,7263.732083396782,-169.5785423839486,,,257.26267278457703,202.84095982255369,173.12149617786318,293.738591929154,232.6357696273116,206.48347036849975,189.57225709282733,181.2915246693856,175.98001973320874,169.56209924900116,161.9189781335417,154.66162355206893,149.02569199735234,0.99948813813797,0.0198040022330792
782,782,782,782,0.0322287332929851,0.06834168369526,0.0,-0.1222773837599827,0.1894641854721457,2.040184872449859,0.0061332056323911,0.0396455585802042,0.0,0.7605708469318203,0.408,0.7992676806945969,0.41104,0.4452848,-0.15676221,0.06427217,23.341703,3.9991177836293903,25.1152,2.5784621,0.8030543,0.0322287332929851,0.06834168369526,-0.1121019626470892,0.1736977549703723,19.8759804,4.0009655428983,25.1152,0.408,0,21.19,25.1152,0.41104,0.4452848,2.47,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.5344006818050496,1.074578423930144,0.8189356200746842,1.4590894173110844,0.5685086599790873,-0.1021156654350318,-0.0940330881256918,-0.3292720461145177,1.3094044193501964,,,,,,,,,"(1671518848, 1113)",173.3322229289353,1113,-0.8022614266253942,,,2154.148971809086,-47.666387636597015,,,176.05644415818298,158.9628585261218,144.96967845160646,186.2814309904271,168.64804637829465,158.55075605768909,156.31102463500548,152.27041221065372,145.5699442223892,140.5975463814305,138.56444953629742,139.23135120719888,141.4977806925706,0.9849363147816986,0.0004515900306595
783,783,783,783,0.0797468151233819,-0.0633407382777902,0.0,-0.1389712691826642,0.1544176838970651,1.900567395803641,-0.0308600203129311,0.0559397460827485,0.0,0.5612760775688822,0.71,0.4693601097467167,-0.1506782,-0.02146587,-0.029664602,-0.0067873695,22.394018,3.999383010312481,25.1152,1.3191986,0.8152275,0.0797468151233819,-0.0633407382777902,-0.1335795007736743,0.1484266298128483,20.971981,4.00043119675192,25.1152,0.71,0,19.81,25.1152,-0.1506782,-0.02146587,1.38,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.2341990439517058,-0.7232360795568393,0.0915534527196024,4.34523341301125,1.5567184422783478,0.3835842970700045,-0.0794643370361644,-4.180546194614016,1.7537587925168716,,,,,,,,,"(1671518848, 1114)",191.6312091015024,1114,-0.2724976147841096,,,6878.253198835023,-50.40146679645093,,,192.6151387296047,186.76734361565985,179.07308895355794,196.15344792125757,190.54715963435407,185.61939509603775,187.0335171565409,185.4219188475367,179.67020461611037,175.27889014647997,174.15077724216073,176.2252684181384,180.25886452516525,0.9602622736101172,-0.0187030321968654
